Date,PX_OPEN,PX_HIGH,PX_LOW,PX_LAST,CHG_PCT_1D,VOLATILITY_30D
5/31/2006,1259.38,1270.09,1259.38,1270.09,0.81,11.33
6/1/2006,1270.05,1285.71,1269.19,1285.71,1.23,11.99
6/2/2006,1285.71,1290.68,1280.22,1288.22,0.2,12.02
6/5/2006,1288.16,1288.16,1264.66,1265.29,-1.78,13.09
6/6/2006,1265.23,1269.88,1254.46,1263.85,-0.11,13.04
6/7/2006,1263.61,1272.47,1255.77,1256.15,-0.61,13.07
6/8/2006,1256.08,1259.85,1235.18,1257.93,0.14,13.02
6/9/2006,1257.93,1262.58,1250.03,1252.3,-0.45,13.03
6/12/2006,1252.27,1255.22,1236.2,1236.4,-1.27,13.44
6/13/2006,1236.08,1243.37,1222.52,1223.69,-1.03,13.44
6/14/2006,1223.66,1231.46,1219.29,1230.04,0.52,13.62
6/15/2006,1230.01,1258.64,1230.01,1256.16,2.12,15.21
6/16/2006,1256.16,1256.27,1246.33,1251.54,-0.37,14.78
6/19/2006,1251.54,1255.93,1237.17,1240.14,-0.91,14.92
6/20/2006,1240.12,1249.01,1238.87,1240.12,0,14.92
6/21/2006,1240.09,1257.96,1240.09,1252.21,0.97,15.34
6/22/2006,1251.92,1251.92,1241.53,1245.6,-0.53,15
6/23/2006,1245.59,1253.13,1241.43,1244.5,-0.09,14.7
6/26/2006,1244.5,1250.92,1243.68,1250.56,0.49,14.77
6/27/2006,1250.55,1253.37,1238.94,1239.2,-0.91,14.96
6/28/2006,1238.99,1247.06,1237.59,1246,0.55,14.29
6/29/2006,1245.94,1272.88,1245.94,1272.87,2.16,15.6
6/30/2006,1272.86,1276.3,1270.2,1270.2,-0.21,15.57
7/3/2006,1270.06,1280.38,1270.06,1280.19,0.79,15.69
7/5/2006,1280.05,1280.05,1265.91,1270.91,-0.72,15.79
7/6/2006,1270.58,1278.32,1270.58,1274.08,0.25,15.8
7/7/2006,1274.08,1275.38,1263.13,1265.48,-0.67,15.57
7/10/2006,1265.46,1274.06,1264.46,1267.34,0.15,15.47
7/11/2006,1267.26,1273.64,1259.65,1272.52,0.41,14.74
7/12/2006,1272.39,1273.31,1257.29,1258.6,-1.09,14.91
7/13/2006,1258.58,1258.58,1241.43,1242.29,-1.3,14.86
7/14/2006,1242.29,1242.7,1228.45,1236.2,-0.49,14.87
7/17/2006,1236.2,1240.07,1231.49,1234.49,-0.14,13.96
7/18/2006,1234.48,1239.86,1224.54,1236.86,0.19,13.98
7/19/2006,1236.74,1261.81,1236.74,1259.81,1.86,14.99
7/20/2006,1259.81,1262.56,1249.13,1249.13,-0.85,15.21
7/21/2006,1249.12,1250.96,1238.72,1240.29,-0.71,15.29
7/24/2006,1240.25,1262.5,1240.25,1260.91,1.66,15.59
7/25/2006,1260.91,1272.39,1257.19,1268.88,0.63,15.29
7/26/2006,1268.87,1273.89,1261.94,1268.4,-0.04,15.25
7/27/2006,1268.2,1275.85,1261.92,1263.2,-0.41,14
7/28/2006,1263.15,1280.42,1263.15,1278.55,1.22,14.39
7/31/2006,1278.53,1278.66,1274.31,1276.66,-0.15,14.08
8/1/2006,1276.66,1276.66,1265.71,1270.92,-0.45,14.17
8/2/2006,1270.73,1283.42,1270.73,1278.55,0.6,14
8/3/2006,1278.22,1283.96,1271.25,1280.27,0.13,13.87
8/4/2006,1280.26,1292.92,1273.82,1279.36,-0.07,13.87
8/7/2006,1279.31,1279.31,1273,1275.77,-0.28,13.86
8/8/2006,1275.67,1282.75,1268.37,1271.48,-0.34,13.59
8/9/2006,1271.13,1283.74,1264.73,1265.95,-0.43,13.6
8/10/2006,1265.72,1272.55,1261.3,1271.81,0.46,12.06
8/11/2006,1271.64,1271.64,1262.08,1266.74,-0.4,12.1
8/14/2006,1266.67,1278.9,1266.67,1268.21,0.12,11.86
8/15/2006,1268.19,1286.23,1268.19,1285.58,1.37,12.36
8/16/2006,1285.27,1296.21,1285.27,1295.43,0.77,12.54
8/17/2006,1295.37,1300.78,1292.71,1297.48,0.16,12.33
8/18/2006,1297.48,1302.3,1293.57,1302.3,0.37,12.36
8/21/2006,1302.3,1302.3,1295.51,1297.52,-0.37,12.39
8/22/2006,1297.52,1302.49,1294.44,1298.82,0.1,11.85
8/23/2006,1298.73,1301.5,1289.49,1292.99,-0.45,11.16
8/24/2006,1292.97,1297.23,1291.4,1296.06,0.24,10.99
8/25/2006,1295.92,1298.88,1292.39,1295.09,-0.07,10.98
8/28/2006,1295.09,1305.02,1293.97,1301.79,0.52,11.03
8/29/2006,1301.57,1305.02,1295.29,1304.28,0.19,9.75
8/30/2006,1303.7,1306.74,1302.15,1304.27,0,9.29
8/31/2006,1304.25,1306.11,1302.45,1303.82,-0.03,8.92
9/1/2006,1303.8,1312.03,1303.8,1311.01,0.55,7.76
9/5/2006,1310.94,1314.67,1308.82,1313.25,0.17,7.61
9/6/2006,1313.04,1313.04,1299.28,1300.26,-0.99,8.3
9/7/2006,1300.21,1301.25,1292.13,1294.02,-0.48,8.34
9/8/2006,1294.02,1300.14,1294.02,1298.92,0.38,7.64
9/11/2006,1298.86,1302.36,1290.93,1299.54,0.05,7.62
9/12/2006,1299.53,1314.28,1299.53,1313.11,1.04,7.99
9/13/2006,1312.74,1319.92,1311.12,1318.07,0.38,7.89
9/14/2006,1318,1318,1313.25,1316.28,-0.14,7.92
9/15/2006,1316.28,1324.65,1316.28,1319.87,0.27,7.92
9/18/2006,1319.85,1324.87,1318.16,1321.18,0.1,7.83
9/19/2006,1321.17,1322.04,1312.17,1318.31,-0.22,7.77
9/20/2006,1318.28,1328.53,1318.28,1325.18,0.52,7.66
9/21/2006,1324.89,1328.19,1315.45,1318.03,-0.54,7.87
9/22/2006,1318.03,1318.03,1310.94,1314.78,-0.25,7.79
9/25/2006,1314.78,1329.35,1311.58,1326.37,0.88,8.11
9/26/2006,1326.35,1336.6,1325.3,1336.34,0.75,7.44
9/27/2006,1336.12,1340.08,1333.54,1336.59,0.02,7.19
9/28/2006,1336.56,1340.28,1333.75,1339.15,0.19,7.19
9/29/2006,1339.15,1339.88,1335.64,1335.85,-0.25,7.22
10/2/2006,1335.82,1338.54,1330.28,1331.32,-0.34,7.2
10/3/2006,1331.32,1338.31,1327.1,1334.11,0.21,7.21
10/4/2006,1333.81,1350.22,1331.48,1350.22,1.21,7.73
10/5/2006,1349.84,1353.79,1347.75,1353.22,0.22,7.73
10/6/2006,1353.22,1353.22,1344.21,1349.58,-0.27,7.8
10/9/2006,1349.58,1352.69,1346.55,1350.66,0.08,7.72
10/10/2006,1350.62,1354.23,1348.6,1353.42,0.2,7.72
10/11/2006,1353.28,1353.97,1343.57,1349.95,-0.26,7.8
10/12/2006,1349.94,1363.76,1349.94,1362.83,0.95,8.17
10/13/2006,1362.82,1366.63,1360.5,1365.62,0.2,8.08
10/16/2006,1365.61,1370.2,1364.48,1369.06,0.25,8.08
10/17/2006,1369.05,1369.05,1356.87,1364.05,-0.37,7.46
10/18/2006,1363.93,1372.87,1360.95,1365.96,0.14,7.18
10/19/2006,1365.95,1368.09,1362.06,1366.96,0.07,7.17
10/20/2006,1366.94,1368.66,1362.1,1368.6,0.12,7.16
10/23/2006,1368.58,1377.4,1363.94,1377.02,0.62,6.79
10/24/2006,1377.02,1377.78,1372.42,1377.38,0.03,6.76
10/25/2006,1377.36,1383.61,1376,1382.23,0.35,6.73
10/26/2006,1382.21,1389.45,1379.47,1389.09,0.5,6.79
10/27/2006,1388.89,1388.89,1375.85,1377.34,-0.85,7.46
10/30/2006,1377.3,1381.22,1373.46,1377.93,0.04,7.38
10/31/2006,1377.93,1381.21,1372.19,1377.94,0,7.3
11/1/2006,1377.76,1381.95,1366.26,1367.81,-0.74,7.49
11/2/2006,1367.44,1368.39,1362.21,1367.34,-0.03,7.42
11/3/2006,1367.31,1371.68,1360.98,1364.3,-0.22,7.12
11/6/2006,1364.27,1381.4,1364.27,1379.78,1.13,7.53
11/7/2006,1379.75,1388.19,1379.19,1382.84,0.22,7.53
11/8/2006,1382.5,1388.61,1376.29,1385.72,0.21,7.53
11/9/2006,1385.43,1388.92,1377.31,1378.33,-0.53,7.71
11/10/2006,1378.33,1381.04,1375.6,1380.9,0.19,7.58
11/13/2006,1380.58,1387.61,1378.8,1384.42,0.25,7.59
11/14/2006,1384.36,1394.49,1379.07,1393.22,0.64,7.01
11/15/2006,1392.91,1401.35,1392.13,1396.57,0.24,7.01
11/16/2006,1396.53,1403.76,1396.53,1399.76,0.23,6.92
11/17/2006,1399.76,1401.21,1394.55,1401.2,0.1,6.92
11/20/2006,1401.17,1404.37,1397.85,1400.5,-0.05,6.94
11/21/2006,1400.43,1403.49,1399.99,1402.81,0.16,6.84
11/22/2006,1402.69,1407.89,1402.26,1406.09,0.23,6.37
11/24/2006,1405.94,1405.94,1399.25,1400.95,-0.37,6.51
11/27/2006,1400.95,1400.95,1381.44,1381.9,-1.36,7.81
11/28/2006,1381.61,1387.91,1377.83,1386.72,0.35,7.77
11/29/2006,1386.11,1401.14,1386.11,1399.48,0.92,8.18
11/30/2006,1399.47,1406.3,1393.83,1400.63,0.08,8.18
12/1/2006,1400.63,1402.46,1385.93,1396.71,-0.28,8.25
12/4/2006,1396.67,1411.23,1396.67,1409.12,0.89,8.45
12/5/2006,1409.1,1415.27,1408.78,1414.76,0.4,8.51
12/6/2006,1414.4,1415.93,1411.05,1412.9,-0.13,8.49
12/7/2006,1412.86,1418.27,1406.8,1407.29,-0.4,8.5
12/8/2006,1407.27,1414.09,1403.67,1409.84,0.18,8.05
12/11/2006,1409.81,1415.6,1408.56,1413.04,0.23,8.06
12/12/2006,1413,1413.78,1404.75,1411.56,-0.1,8.07
12/13/2006,1411.32,1416.64,1411.05,1413.21,0.12,7.66
12/14/2006,1413.16,1427.23,1413.16,1425.49,0.87,7.97
12/15/2006,1425.48,1431.63,1425.48,1427.09,0.11,7.89
12/18/2006,1427.08,1431.81,1420.65,1422.48,-0.32,7.41
12/19/2006,1422.42,1428.3,1414.88,1425.55,0.22,7.41
12/20/2006,1425.51,1429.05,1423.51,1423.53,-0.14,7.44
12/21/2006,1423.2,1426.4,1415.9,1418.3,-0.37,7.32
12/22/2006,1418.1,1418.82,1410.28,1410.77,-0.53,7.55
12/26/2006,1410.75,1417.91,1410.45,1416.9,0.43,7.61
12/27/2006,1416.63,1427.72,1416.63,1426.84,0.7,7.66
12/28/2006,1426.77,1427.26,1422.05,1424.73,-0.15,7.67
12/29/2006,1424.71,1427,1416.72,1418.3,-0.45,7.81
1/3/2007,1418.03,1429.42,1407.86,1416.6,-0.12,7.82
1/4/2007,1416.6,1421.84,1408.22,1418.34,0.12,7.82
1/5/2007,1418.34,1418.34,1405.75,1409.71,-0.61,8.05
1/8/2007,1409.26,1414.98,1403.97,1412.84,0.22,8.05
1/9/2007,1412.84,1415.61,1405.42,1412.11,-0.05,7.97
1/10/2007,1411.94,1415.99,1404.33,1414.85,0.19,6.69
1/11/2007,1414.84,1427.12,1414.84,1423.83,0.63,6.85
1/12/2007,1423.82,1431.23,1422.58,1430.73,0.48,6.48
1/16/2007,1430.73,1433.93,1428.62,1431.9,0.08,6.48
1/17/2007,1431.77,1435.27,1428.57,1430.62,-0.09,6.41
1/18/2007,1430.59,1433.3,1424.21,1426.37,-0.3,6
1/19/2007,1426.35,1431.57,1425.19,1430.5,0.29,5.95
1/22/2007,1430.47,1431.39,1420.4,1422.96,-0.53,6.17
1/23/2007,1422.95,1431.33,1421.66,1427.99,0.35,6.1
1/24/2007,1427.96,1440.14,1427.96,1440.13,0.85,6.54
1/25/2007,1440.12,1440.69,1422.34,1423.9,-1.13,7.45
1/26/2007,1423.9,1427.27,1416.96,1422.18,-0.12,7.45
1/29/2007,1422.03,1426.94,1418.46,1420.62,-0.11,7.46
1/30/2007,1420.61,1428.82,1420.61,1428.82,0.58,7.2
1/31/2007,1428.65,1441.61,1424.78,1438.24,0.66,7.45
2/1/2007,1437.9,1446.64,1437.9,1445.94,0.54,7.52
2/2/2007,1445.94,1449.33,1444.49,1448.39,0.17,7.51
2/5/2007,1448.33,1449.38,1443.85,1446.99,-0.1,7.5
2/6/2007,1446.98,1450.19,1443.4,1448,0.07,7.39
2/7/2007,1447.41,1452.99,1446.44,1450.02,0.14,7.15
2/8/2007,1449.99,1450.45,1442.81,1448.31,-0.12,7.09
2/9/2007,1448.25,1452.45,1433.44,1438.06,-0.71,7.2
2/12/2007,1438,1439.11,1431.44,1433.37,-0.33,7.26
2/13/2007,1433.22,1444.41,1433.22,1444.26,0.76,7.43
2/14/2007,1443.91,1457.65,1443.91,1455.3,0.76,7.69
2/15/2007,1455.15,1457.97,1453.19,1456.81,0.1,7.69
2/16/2007,1456.77,1456.77,1451.57,1455.54,-0.09,7.4
2/20/2007,1455.53,1460.53,1449.2,1459.68,0.28,7.41
2/21/2007,1459.6,1459.6,1452.02,1457.63,-0.14,7.43
2/22/2007,1457.29,1461.57,1450.51,1456.38,-0.09,7.45
2/23/2007,1456.22,1456.22,1448.36,1451.19,-0.36,7.38
2/26/2007,1451.04,1456.95,1445.48,1449.38,-0.12,7.29
2/27/2007,1449.25,1449.25,1389.42,1399.04,-3.47,12.96
2/28/2007,1398.64,1415.89,1396.65,1406.82,0.56,13.1
3/1/2007,1406.8,1409.46,1380.87,1403.17,-0.26,13.09
3/2/2007,1403.16,1403.4,1386.87,1387.17,-1.14,13.44
3/5/2007,1387.11,1391.86,1373.97,1374.12,-0.94,13.62
3/6/2007,1374.06,1397.9,1374.06,1395.41,1.55,14.44
3/7/2007,1395.02,1401.16,1390.64,1391.97,-0.25,14.15
3/8/2007,1391.88,1407.93,1391.88,1401.89,0.71,14
3/9/2007,1401.89,1410.15,1397.3,1402.85,0.07,14
3/12/2007,1402.8,1409.34,1398.4,1406.6,0.27,14.03
3/13/2007,1406.23,1406.23,1377.71,1377.95,-2.04,15.14
3/14/2007,1377.86,1388.09,1363.98,1387.17,0.67,15.15
3/15/2007,1387.11,1395.73,1385.16,1392.28,0.37,15.09
3/16/2007,1392.28,1397.51,1383.63,1386.95,-0.38,15.08
3/19/2007,1386.95,1403.2,1386.95,1402.06,1.09,15.52
3/20/2007,1402.04,1411.53,1400.7,1410.94,0.63,15.67
3/21/2007,1410.92,1437.77,1409.75,1435.04,1.71,16.55
3/22/2007,1435.04,1437.66,1429.88,1434.54,-0.03,16.55
3/23/2007,1434.54,1438.89,1433.21,1436.11,0.11,16.42
3/26/2007,1436.11,1437.65,1423.28,1437.5,0.1,16.39
3/27/2007,1437.49,1437.49,1425.54,1428.61,-0.62,16.33
3/28/2007,1428.35,1428.35,1414.07,1417.23,-0.8,16.29
3/29/2007,1417.17,1426.24,1413.27,1422.53,0.37,16.34
3/30/2007,1422.52,1429.22,1408.9,1420.86,-0.12,16.34
4/2/2007,1420.83,1425.49,1416.37,1424.55,0.26,16.33
4/3/2007,1424.27,1440.57,1424.27,1437.77,0.93,16.61
4/4/2007,1437.75,1440.16,1435.08,1439.37,0.11,16.61
4/5/2007,1438.94,1444.88,1436.67,1443.76,0.3,16.61
4/9/2007,1443.77,1448.1,1443.28,1444.61,0.06,16.61
4/10/2007,1444.58,1448.73,1443.99,1448.39,0.26,12.52
4/11/2007,1448.23,1448.39,1436.15,1438.87,-0.66,12.65
4/12/2007,1438.87,1448.02,1433.91,1447.8,0.62,12.71
4/13/2007,1447.8,1453.11,1444.15,1452.85,0.35,12.11
4/16/2007,1452.84,1468.62,1452.84,1468.47,1.08,11.91
4/17/2007,1468.47,1474.35,1467.15,1471.48,0.2,11.19
4/18/2007,1471.47,1476.57,1466.41,1472.5,0.07,11.12
4/19/2007,1472.48,1474.23,1464.47,1470.73,-0.12,11.04
4/20/2007,1470.69,1484.74,1470.69,1484.35,0.93,11.26
4/23/2007,1483.62,1487.32,1480.19,1480.93,-0.23,11.33
4/24/2007,1481.39,1483.82,1473.74,1480.41,-0.04,9.01
4/25/2007,1480.28,1496.59,1480.28,1495.42,1.01,9.21
4/26/2007,1494.88,1498.02,1491.17,1494.25,-0.08,9.26
4/27/2007,1494.21,1497.32,1488.67,1494.07,-0.01,9.09
4/30/2007,1494.75,1497.16,1482.29,1482.37,-0.78,9.24
5/1/2007,1483,1487.27,1476.7,1486.3,0.27,9.14
5/2/2007,1486.13,1499.1,1486.13,1495.92,0.65,7.99
5/3/2007,1495.56,1503.34,1495.56,1502.39,0.43,8.02
5/4/2007,1502.35,1510.34,1501.8,1505.62,0.21,8.02
5/7/2007,1505.57,1511,1505.54,1509.48,0.26,8.02
5/8/2007,1509.36,1509.36,1500.66,1507.72,-0.12,7.69
5/9/2007,1507.32,1513.8,1503.77,1512.58,0.32,7.07
5/10/2007,1512.33,1512.33,1491.42,1491.47,-1.4,8.57
5/11/2007,1491.47,1506.24,1491.47,1505.85,0.96,8.84
5/14/2007,1505.76,1510.9,1498.34,1503.15,-0.18,8.91
5/15/2007,1503.11,1514.83,1500.43,1501.19,-0.13,8.66
5/16/2007,1500.75,1514.15,1500.75,1514.14,0.86,8.91
5/17/2007,1514.01,1517.14,1509.29,1512.75,-0.09,8.94
5/18/2007,1512.74,1522.75,1512.74,1522.75,0.66,9.05
5/21/2007,1522.75,1529.87,1522.71,1525.1,0.15,9.05
5/22/2007,1525.1,1529.24,1522.05,1524.12,-0.06,8.71
5/23/2007,1524.09,1532.43,1521.9,1522.28,-0.12,8.66
5/24/2007,1522.1,1529.31,1505.18,1507.51,-0.97,9.29
5/25/2007,1507.5,1517.41,1507.5,1515.73,0.55,8.92
5/29/2007,1515.55,1521.8,1512.02,1518.11,0.16,8.92
5/30/2007,1517.6,1530.23,1510.06,1530.23,0.8,9.15
5/31/2007,1530.19,1535.56,1528.26,1530.62,0.03,9.13
6/1/2007,1530.62,1540.56,1530.62,1536.34,0.37,8.83
6/4/2007,1536.28,1540.53,1532.31,1539.18,0.18,8.77
6/5/2007,1539.12,1539.12,1525.62,1530.95,-0.53,8.98
6/6/2007,1530.57,1530.57,1514.13,1517.38,-0.89,9.03
6/7/2007,1517.36,1517.36,1490.37,1490.72,-1.76,10.55
6/8/2007,1490.71,1507.76,1487.41,1507.67,1.14,11.09
6/11/2007,1507.64,1515.53,1503.35,1509.12,0.1,10.79
6/12/2007,1509.12,1511.33,1492.97,1493,-1.07,11.29
6/13/2007,1492.65,1515.7,1492.65,1515.67,1.52,12.01
6/14/2007,1515.58,1526.45,1515.58,1522.97,0.48,12.03
6/15/2007,1522.97,1538.71,1522.97,1532.91,0.65,12.15
6/18/2007,1532.9,1535.44,1529.31,1531.05,-0.12,12.15
6/19/2007,1531.02,1535.85,1525.67,1533.71,0.17,12.14
6/20/2007,1533.68,1537.32,1512.36,1512.84,-1.36,12.84
6/21/2007,1512.5,1522.9,1504.75,1522.19,0.62,12.2
6/22/2007,1522.19,1522.19,1500.74,1502.56,-1.29,12.54
6/25/2007,1502.56,1514.29,1492.68,1497.74,-0.32,12.56
6/26/2007,1497.68,1506.12,1490.54,1492.89,-0.32,12.59
6/27/2007,1492.62,1506.8,1484.18,1506.35,0.9,12.62
6/28/2007,1506.32,1514.84,1503.41,1505.71,-0.04,12.61
6/29/2007,1505.7,1517.53,1493.61,1503.35,-0.16,12.44
7/2/2007,1504.66,1519.45,1504.66,1519.43,1.07,12.87
7/3/2007,1519.12,1526.01,1519.12,1524.87,0.36,12.92
7/5/2007,1524.86,1526.57,1517.72,1525.4,0.03,12.91
7/6/2007,1524.96,1532.4,1520.47,1530.44,0.33,12.58
7/9/2007,1530.43,1534.26,1527.45,1531.85,0.09,12.48
7/10/2007,1531.85,1531.85,1510.01,1510.12,-1.42,13.22
7/11/2007,1509.93,1519.34,1506.1,1518.76,0.57,13.11
7/12/2007,1518.74,1547.92,1518.74,1547.7,1.91,14.31
7/13/2007,1547.68,1555.1,1544.85,1552.5,0.31,14.3
7/16/2007,1552.5,1555.9,1546.69,1549.52,-0.19,14.31
7/17/2007,1549.52,1555.32,1547.74,1549.37,-0.01,14.2
7/18/2007,1549.2,1549.2,1533.67,1546.17,-0.21,13.93
7/19/2007,1546.13,1555.2,1546.13,1553.08,0.45,12.75
7/20/2007,1553.19,1553.19,1529.2,1534.1,-1.22,13
7/23/2007,1534.06,1547.23,1534.06,1541.57,0.49,13.06
7/24/2007,1541.57,1541.57,1508.62,1511.04,-1.98,14.07
7/25/2007,1511.03,1524.31,1503.73,1518.09,0.47,13.4
7/26/2007,1518.09,1518.09,1465.3,1482.67,-2.33,15.06
7/27/2007,1482.44,1488.53,1458.95,1458.95,-1.6,15.54
7/30/2007,1458.93,1477.88,1454.32,1473.91,1.03,15.94
7/31/2007,1473.9,1488.3,1454.25,1455.28,-1.26,16.27
8/1/2007,1455.18,1468.38,1439.59,1465.81,0.72,16.06
8/2/2007,1465.46,1476.43,1460.58,1472.2,0.44,15.99
8/3/2007,1472.18,1473.23,1432.8,1433.06,-2.66,17.43
8/6/2007,1433.04,1467.67,1427.39,1467.67,2.42,19.02
8/7/2007,1467.62,1488.3,1455.8,1476.71,0.62,19.11
8/8/2007,1476.22,1503.89,1476.22,1497.49,1.41,19.39
8/9/2007,1497.21,1497.21,1453.09,1453.09,-2.96,21.36
8/10/2007,1453.09,1462.02,1429.74,1453.64,0.04,21.36
8/13/2007,1453.42,1466.29,1451.54,1452.92,-0.05,21.05
8/14/2007,1452.87,1456.74,1426.2,1426.54,-1.82,21.57
8/15/2007,1426.15,1440.78,1404.36,1406.7,-1.39,21.83
8/16/2007,1406.64,1415.97,1370.6,1411.27,0.32,21.83
8/17/2007,1411.26,1450.33,1411.26,1445.94,2.46,23.27
8/20/2007,1445.94,1451.75,1430.54,1445.55,-0.03,22.96
8/21/2007,1445.55,1455.32,1439.76,1447.12,0.11,22.87
8/22/2007,1447.03,1464.86,1447.03,1464.07,1.17,22.36
8/23/2007,1464.05,1472.06,1453.88,1462.5,-0.11,22.31
8/24/2007,1462.34,1479.4,1460.54,1479.37,1.15,22.67
8/27/2007,1479.36,1479.36,1465.98,1466.79,-0.85,22.76
8/28/2007,1466.72,1466.72,1432.01,1432.36,-2.35,23.69
8/29/2007,1432.01,1463.76,1432.01,1463.76,2.19,24.71
8/30/2007,1463.67,1468.43,1451.25,1457.64,-0.42,24.51
8/31/2007,1457.61,1481.47,1457.61,1473.99,1.12,24.74
9/4/2007,1473.96,1496.4,1472.15,1489.42,1.05,24.31
9/5/2007,1488.76,1488.76,1466.34,1472.29,-1.15,24.47
9/6/2007,1472.03,1481.49,1467.41,1478.55,0.43,23.49
9/7/2007,1478.55,1478.55,1449.07,1453.55,-1.69,23.55
9/10/2007,1453.5,1462.25,1439.29,1451.7,-0.13,23.33
9/11/2007,1451.69,1472.48,1451.69,1471.49,1.36,23.38
9/12/2007,1471.1,1479.5,1465.75,1471.56,0,23.29
9/13/2007,1471.47,1489.58,1471.47,1483.95,0.84,23.39
9/14/2007,1483.95,1485.99,1473.18,1484.25,0.02,21.81
9/17/2007,1484.24,1484.24,1471.82,1476.65,-0.51,20.71
9/18/2007,1476.63,1519.89,1476.63,1519.78,2.92,22.36
9/19/2007,1519.75,1538.74,1519.75,1529.03,0.61,22.06
9/20/2007,1528.69,1529.14,1516.42,1518.75,-0.67,20.05
9/21/2007,1518.75,1530.89,1518.75,1525.75,0.46,20.06
9/24/2007,1525.75,1530.18,1516.15,1517.74,-0.52,20.16
9/25/2007,1516.34,1518.27,1507.13,1517.22,-0.03,19.22
9/26/2007,1518.62,1529.39,1518.62,1525.42,0.54,18.57
9/27/2007,1527.32,1532.46,1525.81,1531.38,0.39,18.57
9/28/2007,1531.24,1533.74,1521.99,1526.75,-0.3,17.41
10/1/2007,1527.29,1549.02,1527.25,1547.04,1.33,17.72
10/2/2007,1546.96,1548.01,1540.37,1546.63,-0.03,17.73
10/3/2007,1545.8,1545.84,1536.34,1539.6,-0.45,17.6
10/4/2007,1539.91,1544.02,1537.63,1542.84,0.21,17.58
10/5/2007,1543.84,1561.91,1543.84,1557.59,0.96,17.49
10/8/2007,1556.51,1556.51,1549,1552.58,-0.32,17.27
10/9/2007,1553.18,1565.26,1551.82,1565.15,0.81,15.4
10/10/2007,1564.98,1565.42,1555.46,1562.47,-0.17,14.32
10/11/2007,1564.72,1576.09,1546.72,1554.41,-0.52,14.37
10/12/2007,1555.41,1563.03,1554.09,1561.8,0.48,14.12
10/15/2007,1562.25,1564.74,1540.81,1548.71,-0.84,14.21
10/16/2007,1547.81,1547.81,1536.29,1538.53,-0.66,13.86
10/17/2007,1544.44,1550.66,1526.01,1541.24,0.18,13.84
10/18/2007,1539.29,1542.79,1531.76,1540.08,-0.08,12.62
10/19/2007,1540,1540,1500.26,1500.63,-2.56,15.13
10/22/2007,1497.79,1508.06,1490.4,1506.33,0.38,14.66
10/23/2007,1509.3,1520.01,1503.61,1519.59,0.88,14.85
10/24/2007,1516.61,1517.23,1489.56,1515.88,-0.24,14.71
10/25/2007,1516.15,1523.24,1500.46,1514.41,-0.1,14.72
10/26/2007,1522.17,1535.53,1520.18,1535.28,1.38,15.1
10/29/2007,1536.92,1544.67,1536.43,1540.98,0.37,12.51
10/30/2007,1539.42,1539.42,1529.55,1531.02,-0.65,12.56
10/31/2007,1532.15,1552.76,1529.4,1549.38,1.2,12.86
11/1/2007,1545.79,1545.79,1506.66,1508.44,-2.64,15.19
11/2/2007,1511.07,1513.15,1492.53,1509.65,0.08,15.12
11/5/2007,1505.61,1510.84,1489.95,1502.17,-0.5,15.19
11/6/2007,1505.33,1520.77,1499.07,1520.27,1.2,15.54
11/7/2007,1515.46,1515.46,1475.04,1475.62,-2.94,17.84
11/8/2007,1475.27,1482.5,1450.31,1474.77,-0.06,17.84
11/9/2007,1467.59,1474.09,1448.51,1453.7,-1.43,17.68
11/12/2007,1453.66,1464.94,1438.53,1439.18,-1,17.83
11/13/2007,1441.35,1481.37,1441.35,1481.05,2.91,20.1
11/14/2007,1483.4,1492.14,1466.47,1470.58,-0.71,20.14
11/15/2007,1468.04,1472.67,1443.49,1451.15,-1.32,20.13
11/16/2007,1453.09,1462.18,1443.99,1458.74,0.52,20.25
11/19/2007,1456.7,1456.7,1430.42,1433.27,-1.75,20.51
11/20/2007,1434.51,1452.64,1419.28,1439.7,0.45,20.63
11/21/2007,1434.71,1436.4,1415.64,1416.77,-1.59,21
11/23/2007,1417.62,1440.86,1417.62,1440.7,1.69,21.72
11/26/2007,1440.74,1446.09,1406.1,1407.22,-2.32,22.53
11/27/2007,1409.59,1429.49,1407.43,1428.23,1.49,23.15
11/28/2007,1432.95,1471.62,1432.95,1469.02,2.86,24.89
11/29/2007,1467.41,1473.81,1458.36,1469.72,0.05,24.9
11/30/2007,1471.83,1488.94,1470.89,1481.14,0.78,23.86
12/3/2007,1479.63,1481.16,1470.08,1472.42,-0.59,23.88
12/4/2007,1471.34,1471.34,1460.66,1462.79,-0.65,23.75
12/5/2007,1465.22,1486.09,1465.22,1485.01,1.52,24.25
12/6/2007,1484.59,1508.02,1482.19,1507.35,1.5,24.69
12/7/2007,1508.6,1510.63,1502.66,1504.66,-0.18,24.32
12/10/2007,1505.11,1518.27,1504.96,1515.96,0.75,24.41
12/11/2007,1516.68,1523.57,1475.99,1477.65,-2.53,25.49
12/12/2007,1487.58,1511.96,1468.23,1486.59,0.61,25.26
12/13/2007,1483.27,1489.4,1469.21,1488.41,0.12,24.01
12/14/2007,1486.19,1486.67,1467.78,1467.95,-1.37,24.34
12/17/2007,1465.05,1465.05,1445.43,1445.9,-1.5,24.68
12/18/2007,1445.92,1460.16,1435.65,1454.98,0.63,24.46
12/19/2007,1454.7,1464.42,1445.31,1453,-0.14,22.83
12/20/2007,1456.42,1461.53,1447.22,1460.12,0.49,22.89
12/21/2007,1463.19,1485.4,1463.19,1484.46,1.67,23
